Iteration,Best_Obj,Best_Cov_Pen,Best_Dist,Best_Man_Pen,Current_Obj,Current_Cov_Pen,Current_Dist,Current_Man_Pen
0,531.3553398058252,0.3553398058252428,478.0,53.0,531.3553398058252,0.3553398058252428,478.0,53.0
1,531.3553398058252,0.3553398058252428,478.0,53.0,612.8928364216174,0.2927184466019417,559.2157620169878,53.38435595802768
2,531.3553398058252,0.3553398058252428,478.0,53.0,639.4771769832294,0.22718446601941744,584.4980619863884,54.75193053082158
3,531.3553398058252,0.3553398058252428,478.0,53.0,702.4747026820055,0.16019417475728148,646.6269602544246,55.68754825282362
4,531.3553398058252,0.3553398058252428,478.0,53.0,727.5304406754159,0.15145631067961152,670.7101494120092,56.66883495272715
5,531.3553398058252,0.3553398058252428,478.0,53.0,727.5305859895733,0.13834951456310673,670.8467430448161,56.54549343019419
6,531.3553398058252,0.3553398058252428,478.0,53.0,728.1939057310339,0.11941747572815542,671.792353694901,56.28213456040477
7,531.3553398058252,0.3553398058252428,478.0,53.0,724.2057252591336,0.11650485436893199,669.9578787554974,54.13134164926727
8,531.3553398058252,0.3553398058252428,478.0,53.0,724.2159447988229,0.11213592233009717,670.0402146585093,54.06359421798351
9,531.3553398058252,0.3553398058252428,478.0,53.0,724.2380592667367,0.09757281553398067,670.2341740923687,53.90631235883408
10,531.3553398058252,0.3553398058252428,478.0,53.0,746.2351466453774,0.09466019417475724,692.2341740923687,53.90631235883408
11,531.3553398058252,0.3553398058252428,478.0,53.0,743.3856093191265,0.09320388349514552,690.3996991529651,52.89270628266622
12,531.3553398058252,0.3553398058252428,478.0,53.0,745.1134325580887,0.07135922330097078,692.0496793544518,52.99239398033587
13,531.3553398058252,0.3553398058252428,478.0,53.0,747.0890535854093,0.06262135922330081,693.9239276461672,53.102504580018795
14,531.3553398058252,0.3553398058252428,478.0,53.0,774.2515512226299,0.061165048543689426,720.8311757403146,53.35921043377163
15,531.3553398058252,0.3553398058252428,478.0,53.0,791.2738016075216,0.05970873786407771,737.3235982427852,53.89049462687228
16,531.3553398058252,0.3553398058252428,478.0,53.0,791.2738016075216,0.05970873786407771,737.3235982427852,53.89049462687228
17,531.3553398058252,0.3553398058252428,478.0,53.0,781.8301507936256,0.05970873786407771,730.2941609912624,51.47628106449919
18,531.3553398058252,0.3553398058252428,478.0,53.0,772.3864999797296,0.05970873786407771,723.2647237397395,49.0620675021261
19,531.3553398058252,0.3553398058252428,478.0,53.0,762.9428491658336,0.05970873786407771,716.2352864882166,46.647853939753006
20,531.3553398058252,0.3553398058252428,478.0,53.0,756.0176162443325,0.05970873786407771,711.6516943532154,44.306213153253125
21,531.3553398058252,0.3553398058252428,478.0,53.0,751.6737105884084,0.05970873786407771,708.2119141317764,43.40208771876791
22,531.3553398058252,0.3553398058252428,478.0,53.0,745.4253052006251,0.05970873786407771,701.7759457167547,43.58965074600628
23,531.3553398058252,0.3553398058252428,478.0,53.0,739.3206450717289,0.05970873786407771,696.6743754028025,42.586560931062316
24,531.3553398058252,0.3553398058252428,478.0,53.0,732.6924099490601,0.05970873786407771,690.5844256721464,42.04827553904963
25,531.3553398058252,0.3553398058252428,478.0,53.0,727.8715410858244,0.05970873786407771,688.749950732743,39.06188161521749
26,531.3553398058252,0.3553398058252428,478.0,53.0,723.8726671591155,0.05970873786407771,686.9154757933393,36.897482627912126
27,531.3553398058252,0.3553398058252428,478.0,53.0,706.8504167742238,0.061165048543689426,670.4230532908687,36.36619843481147
28,531.3553398058252,0.3553398058252428,478.0,53.0,679.6879191370031,0.06262135922330081,643.5158051967212,36.10949258105864
29,531.3553398058252,0.3553398058252428,478.0,53.0,673.6980954390323,0.06262135922330081,638.747351408449,34.88812267135993
30,531.3553398058252,0.3553398058252428,478.0,53.0,669.7128275884912,0.06262135922330081,636.9128764690455,32.73732976022242
31,531.3553398058252,0.3553398058252428,478.0,53.0,665.7275597379502,0.06262135922330081,635.078401529642,30.586536849084922
32,531.3553398058252,0.3553398058252428,478.0,53.0,662.043877709684,0.06262135922330081,633.2439265902383,28.737329760222426
33,531.3553398058252,0.3553398058252428,478.0,53.0,658.9906725256229,0.06262135922330081,631.4094516508349,27.51859951556475
34,531.3553398058252,0.3553398058252428,478.0,53.0,654.4918638679359,0.06262135922330081,629.7340069711715,24.695235537541034
35,531.3553398058252,0.3553398058252428,478.0,53.0,653.3482458460552,0.06262135922330081,628.1991930176644,25.08643146916756
36,531.3553398058252,0.3553398058252428,478.0,53.0,650.8089100036242,0.06262135922330081,626.6827785977414,24.063510046659548
37,531.3553398058252,0.3553398058252428,478.0,53.0,648.2818111958642,0.06262135922330081,625.1663641778184,23.052825658822467
38,531.3553398058252,0.3553398058252428,478.0,53.0,645.5813262511198,0.06262135922330081,623.8291090821253,21.6895958097712
39,531.3553398058252,0.3553398058252428,478.0,53.0,641.7026465946793,0.06262135922330081,622.6575362068714,18.982489028584652
40,531.3553398058252,0.3553398058252428,478.0,53.0,638.9940402427433,0.06262135922330081,620.8230612674679,18.108357616052103
41,531.3553398058252,0.3553398058252428,478.0,53.0,638.2799118025051,0.06262135922330081,620.0477980820292,18.16949236125263
42,531.3553398058252,0.3553398058252428,478.0,53.0,635.1730730678847,0.06407766990291253,616.8669376642335,18.242057733748346
43,531.3553398058252,0.3553398058252428,478.0,53.0,633.4578658437653,0.06262135922330081,615.2173881199867,18.177856364555332
44,531.3553398058252,0.3553398058252428,478.0,53.0,631.5969406066431,0.06262135922330081,613.4269713179737,18.107347929446163
45,531.3553398058252,0.3553398058252428,478.0,53.0,630.4040539631906,0.06262135922330081,612.2721556617762,18.06927694219106
46,531.3553398058252,0.3553398058252428,478.0,53.0,629.8986045584682,0.06262135922330081,611.8384232549946,17.99755994425027
47,531.3553398058252,0.3553398058252428,478.0,53.0,628.7448983239321,0.06262135922330081,611.5003270446852,17.18194992002372
48,531.3553398058252,0.3553398058252428,478.0,53.0,625.0720006977416,0.06262135922330081,609.6658521052817,15.343527233236607
49,531.3553398058252,0.3553398058252428,478.0,53.0,624.7543462255218,0.06262135922330081,609.3834338118241,15.308291054474338
50,531.3553398058252,0.3553398058252428,478.0,53.0,623.3416322338983,0.06262135922330081,608.3894816264816,14.889529248193437
51,531.3553398058252,0.3553398058252428,478.0,53.0,623.330212487376,0.06262135922330081,608.3853195454049,14.882271582747858
52,531.3553398058252,0.3553398058252428,478.0,53.0,623.330212487376,0.06262135922330081,608.3853195454049,14.882271582747858
