Iteration,Best_Obj,Best_Cov_Pen,Best_Dist,Best_Man_Pen,Current_Obj,Current_Cov_Pen,Current_Dist,Current_Man_Pen
0,254.49246987951807,0.4924698795180724,242.0,12.0,254.49246987951807,0.4924698795180724,242.0,12.0
1,251.48512604736814,0.4849397590361446,240.09072203437452,10.90946425395748,251.48512604736814,0.4849397590361446,240.09072203437452,10.90946425395748
2,251.48512604736814,0.4849397590361446,240.09072203437452,10.90946425395748,280.1246948228764,0.48042168674698793,268.3749932818364,11.269279854293
3,251.48512604736814,0.4849397590361446,240.09072203437452,10.90946425395748,280.17907432352393,0.4683734939759038,268.72095577531354,10.989745054234518
4,251.48512604736814,0.4849397590361446,240.09072203437452,10.90946425395748,284.1531650563563,0.42018072289156616,272.6402695846747,11.092714748790028
5,251.48512604736814,0.4849397590361446,240.09072203437452,10.90946425395748,307.4530044995003,0.4126506024096387,295.44377808665746,11.596575810433194
6,251.48512604736814,0.4849397590361446,240.09072203437452,10.90946425395748,340.18964621606244,0.40963855421686757,327.50621717042026,12.273790491425318
7,251.48512604736814,0.4849397590361446,240.09072203437452,10.90946425395748,342.3694954011504,0.4051204819277109,329.63505715442574,12.32931776479696
8,251.48512604736814,0.4849397590361446,240.09072203437452,10.90946425395748,344.17730528280174,0.4036144578313253,331.59520163535143,12.178489189618988
9,251.48512604736814,0.4849397590361446,240.09072203437452,10.90946425395748,344.56399362950634,0.3975903614457831,332.3238775178558,11.84252575020472
10,251.48512604736814,0.4849397590361446,240.09072203437452,10.90946425395748,350.44858242212956,0.39457831325301196,338.1870616232597,11.86694248561682
11,251.48512604736814,0.4849397590361446,240.09072203437452,10.90946425395748,351.20847666140116,0.3780120481927711,339.0454569109675,11.785007702240883
12,251.48512604736814,0.4849397590361446,240.09072203437452,10.90946425395748,398.889778146738,0.37650602409638556,385.73592703068255,12.777345091959113
13,251.48512604736814,0.4849397590361446,240.09072203437452,10.90946425395748,412.88367185924545,0.3373493975903613,399.2501791281544,13.2961433335007
14,251.48512604736814,0.4849397590361446,240.09072203437452,10.90946425395748,415.87238243839425,0.31325301204819267,402.48052513042416,13.078604295921947
15,251.48512604736814,0.4849397590361446,240.09072203437452,10.90946425395748,415.87238243839425,0.31325301204819267,402.48052513042416,13.078604295921947
16,251.48512604736814,0.4849397590361446,240.09072203437452,10.90946425395748,403.32822656111,0.31325301204819267,391.9363692531399,11.078604295921947
17,251.48512604736814,0.4849397590361446,240.09072203437452,10.90946425395748,402.8469907756409,0.31325301204819267,391.23997867172824,11.293759091864528
18,251.48512604736814,0.4849397590361446,240.09072203437452,10.90946425395748,387.54547558547597,0.31325301204819267,378.35267704393635,8.879545529491434
19,251.48512604736814,0.4849397590361446,240.09072203437452,10.90946425395748,387.52752416624793,0.31475903614457823,378.2979222596147,8.914842870488672
20,251.48512604736814,0.4849397590361446,240.09072203437452,10.90946425395748,387.5690456495494,0.31475903614457823,378.2537447400857,9.000541873319172
21,251.48512604736814,0.4849397590361446,240.09072203437452,10.90946425395748,383.1696291537099,0.31475903614457823,374.334541872873,8.520328244692351
22,251.48512604736814,0.4849397590361446,240.09072203437452,10.90946425395748,378.660338642793,0.3162650602409638,369.59566869490175,8.748404887650352
23,251.48512604736814,0.4849397590361446,240.09072203437452,10.90946425395748,372.7855308976304,0.31024096385542155,363.90799336808243,8.56729656569254
24,251.48512604736814,0.4849397590361446,240.09072203437452,10.90946425395748,352.9081800533445,0.3117469879518071,344.93432740707215,7.662105658320536
25,251.48512604736814,0.4849397590361446,240.09072203437452,10.90946425395748,352.9081800533445,0.3117469879518071,344.93432740707215,7.662105658320536
