Iteration,Best_Obj,Best_Cov_Pen,Best_Dist,Best_Man_Pen,Current_Obj,Current_Cov_Pen,Current_Dist,Current_Man_Pen
0,2862.0,0.0,2720.0,142.0,2862.0,0.0,2720.0,142.0
1,2854.6354388470336,0.0,2714.880613017821,139.7548258292125,2854.6354388470336,0.0,2714.880613017821,139.7548258292125
2,2841.677069407376,0.0,2704.336457140537,137.3406122668394,2841.677069407376,0.0,2704.336457140537,137.3406122668394
3,2828.1720586236543,0.0,2693.2437052346845,134.92835338896978,2828.1720586236543,0.0,2693.2437052346845,134.92835338896978
4,2817.4186157858753,0.0,2684.8770128874685,132.54160289840672,2817.4186157858753,0.0,2684.8770128874685,132.54160289840672
5,2803.882740503847,0.0,2673.6465655091692,130.2361749946777,2803.882740503847,0.0,2673.6465655091692,130.2361749946777
6,2799.8879508368577,0.0,2671.746316751411,128.1416340854467,2799.8879508368577,0.0,2671.746316751411,128.1416340854467
7,2795.8931611698686,0.0,2669.846067993653,126.04709317621572,2795.8931611698686,0.0,2669.846067993653,126.04709317621572
8,2790.1125424134107,0.0,2666.242146048024,123.87039636538663,2790.1125424134107,0.0,2666.242146048024,123.87039636538663
9,2777.1541729737537,0.0,2655.69799017074,121.45618280301352,2777.1541729737537,0.0,2655.69799017074,121.45618280301352
10,2764.6100170964696,0.0,2645.153834293456,119.45618280301352,2764.6100170964696,0.0,2645.153834293456,119.45618280301352
11,2752.3163783888826,0.0,2633.7802501251117,118.53612826377112,2752.3163783888826,0.0,2633.7802501251117,118.53612826377112
12,2740.807635221489,0.0,2624.5837586270945,116.22387659439445,2740.807635221489,0.0,2624.5837586270945,116.22387659439445
13,2737.50406539899,0.0,2621.724102616204,115.77996278278599,2737.50406539899,0.0,2621.724102616204,115.77996278278599
14,2718.50406539899,0.0,2603.724102616204,114.77996278278599,2718.50406539899,0.0,2603.724102616204,114.77996278278599
15,2705.959909521706,0.0,2593.17994673892,112.77996278278599,2705.959909521706,0.0,2593.17994673892,112.77996278278599
16,2702.4787124439954,0.0,2589.9733262112004,112.50538623279517,2702.4787124439954,0.0,2589.9733262112004,112.50538623279517
17,2701.5341837062697,0.0,2589.16818145184,112.3660022544295,2701.5341837062697,0.0,2589.16818145184,112.3660022544295
18,2686.3165994762066,0.0,2575.8833009532123,110.43329852299422,2686.3165994762066,0.0,2575.8833009532123,110.43329852299422
19,2682.3178783093863,0.0,2573.9332697422137,108.38460856717248,2682.3178783093863,0.0,2573.9332697422137,108.38460856717248
20,2671.5644354716064,0.0,2565.5665773949972,105.9978580766094,2671.5644354716064,0.0,2565.5665773949972,105.9978580766094
21,2653.379749847959,0.0,2549.7566236144553,103.62312623350347,2653.379749847959,0.0,2549.7566236144553,103.62312623350347
22,2642.379749847959,0.0,2539.7566236144553,102.62312623350347,2642.379749847959,0.0,2539.7566236144553,102.62312623350347
23,2634.946364907946,0.0,2534.0175521472115,100.92881276073462,2634.946364907946,0.0,2534.0175521472115,100.92881276073462
24,2631.9946319076803,0.0,2532.6775983579287,99.31703354975159,2631.9946319076803,0.0,2532.6775983579287,99.31703354975159
25,2630.172083445984,0.0,2531.9572790135303,98.21480443245336,2630.172083445984,0.0,2531.9572790135303,98.21480443245336
26,2622.467866946509,0.0,2525.4248884233257,97.04297852318295,2622.467866946509,0.0,2525.4248884233257,97.04297852318295
27,2618.538875041928,0.0,2523.472480506583,95.06639453534481,2618.538875041928,0.0,2523.472480506583,95.06639453534481
28,2618.4474323770833,0.0,2523.4335723008803,95.0138600762031,2618.4474323770833,0.0,2523.4335723008803,95.0138600762031
29,2615.4685552203086,0.0,2521.500165057626,93.96839016268278,2615.4685552203086,0.0,2521.500165057626,93.96839016268278
30,2613.9054581193604,0.0,2520.3705415388044,93.5349165805559,2613.9054581193604,0.0,2520.3705415388044,93.5349165805559
31,2598.024550605937,0.0,2506.841309662147,91.18324094378981,2598.024550605937,0.0,2506.841309662147,91.18324094378981
32,2589.2506126772914,0.0,2499.6334657708894,89.61714690640214,2589.2506126772914,0.0,2499.6334657708894,89.61714690640214
33,2580.333842344151,0.0,2491.6603166411737,88.67352570297714,2580.333842344151,0.0,2491.6603166411737,88.67352570297714
34,2579.5510510546546,0.0,2490.770987997924,88.78006305673097,2579.5510510546546,0.0,2490.770987997924,88.78006305673097
35,2579.551051054654,0.0,2490.7709879979234,88.78006305673097,2579.551051054654,0.0,2490.7709879979234,88.78006305673097
36,2575.556261387665,0.0,2488.870739240165,86.68552214749998,2575.556261387665,0.0,2488.870739240165,86.68552214749998
37,2575.5188181437156,0.0,2488.8032376750066,86.71558046870906,2575.5188181437156,0.0,2488.8032376750066,86.71558046870906
38,2571.663748775077,0.0,2486.893959709381,84.769789065696,2571.663748775077,0.0,2486.893959709381,84.769789065696
39,2569.6353571712143,0.0,2485.3565136045927,84.27884356662153,2569.6353571712143,0.0,2485.3565136045927,84.27884356662153
40,2557.0328825369334,0.0,2474.8852582557925,82.14762428114109,2557.0328825369334,0.0,2474.8852582557925,82.14762428114109
41,2536.0328825369334,0.0,2454.8852582557925,81.14762428114109,2536.0328825369334,0.0,2454.8852582557925,81.14762428114109
42,2524.929139609833,0.0,2445.945186428076,78.98395318175696,2524.929139609833,0.0,2445.945186428076,78.98395318175696
43,2523.784866098417,0.0,2444.807531960337,78.97733413807957,2523.784866098417,0.0,2444.807531960337,78.97733413807957
44,2506.267982036392,0.0,2428.716528760537,77.55145327585484,2506.267982036392,0.0,2428.716528760537,77.55145327585484
45,2503.143901868333,0.0,2425.5691194410215,77.57478242731172,2503.143901868333,0.0,2425.5691194410215,77.57478242731172
46,2503.135621995179,0.0,2425.5536231662077,77.58199882897135,2503.135621995179,0.0,2425.5536231662077,77.58199882897135
47,2489.1278194164197,0.0,2413.2857606608445,75.84205875557541,2489.1278194164197,0.0,2413.2857606608445,75.84205875557541
48,2475.1411746423623,0.0,2400.398459033053,74.74271560930966,2475.1411746423623,0.0,2400.398459033053,74.74271560930966
49,2459.9822655444164,0.0,2386.4572317649054,73.52503377951088,2459.9822655444164,0.0,2386.4572317649054,73.52503377951088
50,2458.8842256762005,0.0,2385.6716891892315,73.21253648696893,2458.8842256762005,0.0,2385.6716891892315,73.21253648696893
51,2452.8311385538723,0.0,2380.7206458141013,72.11049273977103,2452.8311385538723,0.0,2380.7206458141013,72.11049273977103
52,2439.647280200911,0.0,2369.0780224832624,70.56925771764891,2439.647280200911,0.0,2369.0780224832624,70.56925771764891
53,2437.995679505233,0.0,2367.671230705928,70.32444879930522,2437.995679505233,0.0,2367.671230705928,70.32444879930522
54,2437.4350282536175,0.0,2367.13773146683,70.29729678678764,2437.4350282536175,0.0,2367.13773146683,70.29729678678764
55,2437.267115135721,0.0,2367.0062083067182,70.26090682900274,2437.267115135721,0.0,2367.0062083067182,70.26090682900274
56,2435.874578837912,0.0,2365.932191145904,69.94238769200781,2435.874578837912,0.0,2365.932191145904,69.94238769200781
57,2427.835571192452,2.9999999999996696,2355.453019337875,69.3825518545773,2427.835571192452,2.9999999999996696,2355.453019337875,69.3825518545773
58,2419.3928091272314,2.9999999999996696,2347.0757959395587,69.31701318767317,2419.3928091272314,2.9999999999996696,2347.0757959395587,69.31701318767317
59,2407.4197623693676,2.9999999999996696,2338.117640264903,66.30212210446493,2407.4197623693676,2.9999999999996696,2338.117640264903,66.30212210446493
60,2406.509492065113,2.9999999999996696,2337.2134521415296,66.29603992358409,2406.509492065113,2.9999999999996696,2337.2134521415296,66.29603992358409
61,2400.0318075504033,2.9999999999996696,2331.6873701719956,65.34443737840834,2400.0318075504033,2.9999999999996696,2331.6873701719956,65.34443737840834
62,2394.981285464234,2.9999999999996696,2326.800619155795,65.18066630843951,2394.981285464234,2.9999999999996696,2326.800619155795,65.18066630843951
63,2391.607409231713,1.4999999999998348,2325.031048018227,65.07636121348588,2391.607409231713,1.4999999999998348,2325.031048018227,65.07636121348588
64,2390.1859145739627,1.4999999999998348,2323.7727382251305,64.91317634883202,2390.1859145739627,1.4999999999998348,2323.7727382251305,64.91317634883202
65,2386.420574443201,1.4999999999998348,2320.2783841854434,64.64219025775772,2386.420574443201,1.4999999999998348,2320.2783841854434,64.64219025775772
66,2372.449304831529,1.4999999999998348,2307.3910825576513,63.558222273877504,2372.449304831529,1.4999999999998348,2307.3910825576513,63.558222273877504
67,2364.766323295596,1.4999999999998348,2300.75064583777,62.51567745782575,2364.766323295596,1.4999999999998348,2300.75064583777,62.51567745782575
68,2362.4044155955166,1.4999999999998348,2298.633492976403,62.270922619113634,2362.4044155955166,1.4999999999998348,2298.633492976403,62.270922619113634
69,2348.4519598505553,1.4999999999998348,2285.7461913486113,61.20576850194414,2348.4519598505553,1.4999999999998348,2285.7461913486113,61.20576850194414
70,2340.9594807509075,1.4999999999998348,2278.796417955191,60.66306279571665,2340.9594807509075,1.4999999999998348,2278.796417955191,60.66306279571665
71,2330.608452388928,1.4999999999998348,2269.3226227907853,59.785829598142925,2330.608452388928,1.4999999999998348,2269.3226227907853,59.785829598142925
72,2327.8833320005992,1.4999999999998348,2266.6561877110485,59.72714428955064,2327.8833320005992,1.4999999999998348,2266.6561877110485,59.72714428955064
73,2327.883179678382,1.4999999999998348,2266.61280113344,59.77037854494226,2327.883179678382,1.4999999999998348,2266.61280113344,59.77037854494226
74,2324.8893448969748,1.4999999999998348,2265.5811697748945,57.80817512208021,2324.8893448969748,1.4999999999998348,2265.5811697748945,57.80817512208021
75,2318.326132960368,1.4999999999998348,2259.383130747709,57.44300221265876,2318.326132960368,1.4999999999998348,2259.383130747709,57.44300221265876
76,2308.7532373634704,1.4999999999998348,2250.897072380901,56.35616498256916,2308.7532373634704,1.4999999999998348,2250.897072380901,56.35616498256916
77,2293.865935735679,1.4999999999998348,2238.00977075311,54.35616498256916,2293.865935735679,1.4999999999998348,2238.00977075311,54.35616498256916
78,2290.0445187786404,1.4999999999998348,2236.1095219953518,52.43499678328846,2290.0445187786404,1.4999999999998348,2236.1095219953518,52.43499678328846
79,2290.0445187786404,1.4999999999998348,2236.1095219953518,52.43499678328846,2290.0445187786404,1.4999999999998348,2236.1095219953518,52.43499678328846
80,2283.9860533647197,1.4999999999998348,2230.396268116226,52.089785248493776,2283.9860533647197,1.4999999999998348,2230.396268116226,52.089785248493776
81,2270.0211037317135,1.4999999999998348,2217.508966488435,51.012137243278424,2270.0211037317135,1.4999999999998348,2217.508966488435,51.012137243278424
