Run Name,Solver,Strategy,Phased,Status,Stop Reason,Total Iters,Exec Time (s),Size,Obstacles,Border,Sprayer,Initial Obj,Final Obj,Improvement (%),Final Coverage (%),Final Dist,Final Maneuver,Plot,History File
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run01,TS-First-Standard,first,No,Success,max_time_secs,375,635.8269128799438,medium,many_small,Yes,12,3704.5,2661.0955712057767,28.165863916701937,98.12408181715449,2348.327815205244,63.76775600053328,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run01_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run01_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run03,TS-First-Standard,first,No,Success,max_time_secs,356,636.9160943031311,medium,many_small,Yes,12,3704.5,2682.4951435054595,27.588199662425172,98.05627754548537,2355.8346335418596,68.6605099636004,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run03_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run03_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run10,TS-First-Standard,first,No,Success,max_time_secs,364,637.2149295806885,medium,many_small,Yes,12,3704.5,2709.431907902578,26.86106335800842,97.81896259464347,2351.1282442907227,68.80366361185581,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run10_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run10_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run02,TS-First-Standard,first,No,Success,max_time_secs,362,637.8616604804993,medium,many_small,Yes,12,3704.5,2693.9282971324333,27.27957086968732,98.03367612159566,2365.1558264310047,67.7724707014282,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run02_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run02_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run06,TS-First-Standard,first,No,Success,max_time_secs,358,637.577556848526,medium,many_small,Yes,12,3704.5,2737.90421139424,26.092476409927386,97.90936829020228,2387.4293783036624,72.97483309057735,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run06_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run06_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run05,TS-First-Standard,first,No,Success,max_time_secs,363,637.9758920669556,medium,many_small,Yes,12,3704.5,2679.0216086727623,27.681964943372588,98.20318680076845,2372.1946101453864,68.32699852737609,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run05_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run05_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run08,TS-First-Standard,first,No,Success,max_time_secs,360,638.394861459732,medium,many_small,Yes,12,3704.5,2686.0963148806923,27.490988935600154,98.03367612159566,2360.52826899054,64.56804589015225,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run08_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run08_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run04,TS-First-Standard,first,No,Success,max_time_secs,371,638.87957072258,medium,many_small,Yes,12,3704.5,2679.0747502399795,27.680530429478218,98.237088936603,2378.9921240572353,66.08262618274362,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run04_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run04_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run09,TS-First-Standard,first,No,Success,max_time_secs,351,638.8709654808044,medium,many_small,Yes,12,3704.5,2702.877652099272,27.037990225421193,97.99977398576111,2369.1381428299774,68.23950926929521,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run09_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run09_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run07,TS-First-Standard,first,No,Success,max_time_secs,382,641.1450543403625,medium,many_small,Yes,12,3704.5,2626.895897002672,29.089056633751596,98.41790032772064,2354.195695608498,62.70020139417328,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run07_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run07_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run14,TS-First-Standard,first,No,Success,max_time_secs,376,637.8697969913483,medium,many_small,Yes,12,3704.5,2662.868821723798,28.117996444221944,98.40659961577579,2386.380661688307,64.9881600354907,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run14_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run14_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run16,TS-First-Standard,first,No,Success,max_time_secs,375,638.1561543941498,medium,many_small,Yes,12,3704.5,2655.415015888311,28.319205941738133,98.32749463216183,2368.1714574989614,65.24355838934947,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run16_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run16_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run15,TS-First-Standard,first,No,Success,max_time_secs,373,639.3356020450592,medium,many_small,Yes,12,3704.5,2635.9346688707296,28.845062252106096,98.07887896937507,2314.0046979889175,66.92997088181205,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run15_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run15_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run11,TS-First-Standard,first,No,Success,max_time_secs,354,641.1489324569702,medium,many_small,Yes,12,3704.5,2708.614197104918,26.88313680375441,98.0223754096508,2378.7979333736534,67.31626373126439,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run11_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run11_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run13,TS-First-Standard,first,No,Success,max_time_secs,386,641.2361507415771,medium,many_small,Yes,12,3704.5,2695.1348838677327,27.247000030564646,97.93196971409199,2354.0219603550163,66.61292351271686,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run13_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run13_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run12,TS-First-Standard,first,No,Success,max_time_secs,363,642.220636844635,medium,many_small,Yes,12,3704.5,2677.7636467389298,27.71592261468674,98.37269747994124,2391.5855788725494,70.17806786638099,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run12_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run12_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run19,TS-First-Standard,first,No,Success,max_time_secs,378,640.4881429672241,medium,many_small,Yes,12,3704.5,2611.476273771509,29.50529696932085,98.48570459938976,2343.3341572613745,67.14211651013372,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run19_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run19_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run17,TS-First-Standard,first,No,Success,max_time_secs,375,641.9294662475586,medium,many_small,Yes,12,3704.5,2656.3723951661495,28.293362257628573,98.18058537687875,2346.3326474769656,68.53974768918475,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run17_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run17_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run18,TS-First-Standard,first,No,Success,max_time_secs,391,641.8411095142365,medium,many_small,Yes,12,3704.5,2644.4619207870946,28.614875940421253,98.45180246355521,2371.3516731483446,67.61024763875024,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run18_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run18_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run20,TS-First-Standard,first,No,Success,max_time_secs,372,643.4846556186676,medium,many_small,Yes,12,3704.5,2705.4604103047736,26.968270743561245,98.03367612159566,2375.7350206178644,68.7253896869092,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run20_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run20_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run22,TS-First-Standard,first,No,Success,max_time_secs,364,636.7351191043854,medium,many_small,Yes,12,3704.5,2698.197310256374,27.16433229163521,98.14668324104419,2382.1297943639343,70.06751589243937,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run22_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run22_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run21,TS-First-Standard,first,No,Success,max_time_secs,352,638.9947760105133,medium,many_small,Yes,12,3704.5,2665.3994387292855,28.049684472147778,98.41790032772064,2390.665004594686,64.73443413459931,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run21_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run21_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run24,TS-First-Standard,first,No,Success,max_time_secs,368,637.6764581203461,medium,many_small,Yes,12,3704.5,2695.4248149377986,27.239173574360947,97.90936829020228,2349.149949354222,68.77486558357613,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run24_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run24_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run27,TS-First-Standard,first,No,Success,max_time_secs,377,635.7862911224365,medium,many_small,Yes,12,3704.5,2655.560102406048,28.31528944780543,98.37269747994124,2373.4881233803662,66.07197902568232,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run27_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run27_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run23,TS-First-Standard,first,No,Success,max_time_secs,394,638.4590678215027,medium,many_small,Yes,12,3704.5,2544.0520603671475,31.325359417812187,98.4292010396655,2268.886179472943,66.66588089420537,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run23_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run23_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run25,TS-First-Standard,first,No,Success,max_time_secs,366,638.0481052398682,medium,many_small,Yes,12,3704.5,2655.058519183442,28.328829283751055,98.30489320827212,2365.129630226972,64.92888895647029,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run25_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run25_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run28,TS-First-Standard,first,No,Success,max_time_secs,360,636.4456934928894,medium,many_small,Yes,12,3704.5,2694.3052946603375,27.269394124434132,98.05627754548537,2369.7611813065732,66.54411335376531,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run28_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run28_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run26,TS-First-Standard,first,No,Success,max_time_secs,360,640.1729652881622,medium,many_small,Yes,12,3704.5,2669.245023893076,27.945875991548764,98.24838964854786,2366.7852665043756,69.9597573887007,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run26_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run26_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run29,TS-First-Standard,first,No,Success,max_time_secs,356,640.1058931350708,medium,many_small,Yes,12,3704.5,2697.56618472745,27.181369018019975,98.0223754096508,2366.405762280035,68.66042244741475,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run29_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run29_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run30,TS-First-Standard,first,No,Success,max_time_secs,366,638.5444605350494,medium,many_small,Yes,12,3704.5,2683.480897743803,27.561590019063225,98.16928466493388,2372.2242887488287,68.2566089949735,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run30_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run30_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run33,TS-First-Standard,first,No,Success,max_time_secs,363,632.181841135025,medium,many_small,Yes,12,3704.5,2670.5464329182582,27.910745500924328,98.24838964854786,2371.97805688815,66.06837603010875,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run33_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run33_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run34,TS-First-Standard,first,No,Success,max_time_secs,369,632.0123326778412,medium,many_small,Yes,12,3704.5,2661.3578819837344,28.158783048083833,98.46310317550005,2390.19436520794,67.16351677579455,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run34_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run34_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run35,TS-First-Standard,first,No,Success,max_time_secs,369,633.5152170658112,medium,many_small,Yes,12,3704.5,2720.3505046732703,26.566324614029686,98.01107469770596,2386.202307229275,70.1481974439958,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run35_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run35_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run31,TS-First-Standard,first,No,Success,max_time_secs,350,636.0792970657349,medium,many_small,Yes,12,3704.5,2722.255903624986,26.51488990079671,97.90936829020228,2376.1784658614483,68.57743776353715,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run31_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run31_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run36,TS-First-Standard,first,No,Success,max_time_secs,361,632.4960677623749,medium,many_small,Yes,12,3704.5,2716.1898372319665,26.6786384874621,98.06757825743023,2390.2007461494018,69.48909108256542,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run36_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run36_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run32,TS-First-Standard,first,No,Success,max_time_secs,374,635.3693203926086,medium,many_small,Yes,12,3704.5,2635.6752281414642,28.85206564606656,98.44050175161036,2361.2219581236304,67.45327001783436,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run32_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run32_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run37,TS-First-Standard,first,No,Success,max_time_secs,354,633.087867975235,medium,many_small,Yes,12,3704.5,2692.841105823891,27.308918725229013,98.22578822465815,2386.743170939475,70.59793488441586,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run37_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run37_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run38,TS-First-Standard,first,No,Success,max_time_secs,373,632.1414332389832,medium,many_small,Yes,12,3704.5,2681.4085329151562,27.617531841944764,98.03367612159566,2351.39369845817,69.01483445698574,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run38_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run38_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run39,TS-First-Standard,first,No,Success,max_time_secs,368,635.0477213859558,medium,many_small,Yes,12,3704.5,2680.8980617751995,27.6313116000756,98.11278110520962,2365.6872895461875,64.71077222901144,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run39_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run39_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run40,TS-First-Standard,first,No,Success,max_time_secs,361,634.0917398929596,medium,many_small,Yes,12,3704.5,2689.290786910402,27.404756730722042,98.12408181715449,2370.453391827225,69.83739508317757,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run40_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run40_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run42,TS-First-Standard,first,No,Success,max_time_secs,374,633.2642960548401,medium,many_small,Yes,12,3704.5,2709.129148150564,26.869236114170224,97.77375974686406,2346.180210872254,67.44893727831024,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run42_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run42_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run41,TS-First-Standard,first,No,Success,max_time_secs,374,634.7279763221741,medium,many_small,Yes,12,3704.5,2649.027839358417,28.491622638455468,98.32749463216183,2361.1143176898736,65.91352166854352,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run41_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run41_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run43,TS-First-Standard,first,No,Success,max_time_secs,378,633.0635814666748,medium,many_small,Yes,12,3704.5,2682.2170147037423,27.59570752588089,98.12408181715449,2366.414910346834,66.80210435690877,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run43_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run43_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run44,TS-First-Standard,first,No,Success,max_time_secs,379,634.9360954761505,medium,many_small,Yes,12,3704.5,2663.444239724643,28.102463497782615,98.11278110520962,2347.3556553294407,65.58858439520169,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run44_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run44_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run46,TS-First-Standard,first,No,Success,max_time_secs,388,634.3455431461334,medium,many_small,Yes,12,3704.5,2645.772766748503,28.579490707288357,98.20318680076845,2344.4691130808424,62.803653667660335,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run46_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run46_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run45,TS-First-Standard,first,No,Success,max_time_secs,375,635.7793374061584,medium,many_small,Yes,12,3704.5,2668.362050273142,27.9697111547269,98.2144875127133,2362.029941489943,69.3321087831989,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run45_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run45_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run48,TS-First-Standard,first,No,Success,max_time_secs,365,633.8088884353638,medium,many_small,Yes,12,3704.5,2704.298845443908,26.999626253370014,98.14668324104419,2386.3643327342593,71.9345127096485,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run48_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run48_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run47,TS-First-Standard,first,No,Success,max_time_secs,390,636.1052718162537,medium,many_small,Yes,12,3704.5,2633.3087049609694,28.915948037225824,98.35009605605153,2350.0080239820204,64.30068097894856,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run47_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run47_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run50,TS-First-Standard,first,No,Success,max_time_secs,373,634.146365404129,medium,many_small,Yes,12,3704.5,2704.435230633756,26.995944644789958,98.03367612159566,2372.1165026464037,71.31872798735188,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run50_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run50_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run49,TS-First-Standard,first,No,Success,max_time_secs,370,636.290787935257,medium,many_small,Yes,12,3704.5,2694.7800557633996,27.256578330047255,98.07887896937507,2373.0460069144406,66.73404884895916,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run49_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Standard_run49_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Standard_run01,TS-Best-Standard,best,No,Success,max_time_secs,75,634.3904473781586,medium,many_small,Yes,12,3704.5,3093.43924442802,16.495093955243078,97.5703469318567,2598.782490164394,172.15675426362674,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Standard_run01_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Standard_run01_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Standard_run02,TS-Best-Standard,best,No,Success,max_time_secs,75,633.6985285282135,medium,many_small,Yes,12,3704.5,3087.089401539204,16.666502860326517,97.62685049158097,2595.544217741306,176.54518379789863,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Standard_run02_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Standard_run02_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Standard_run07,TS-Best-Standard,best,No,Success,max_time_secs,75,631.9131627082825,medium,many_small,Yes,12,3704.5,3073.118175521837,17.043644877261784,97.69465476325009,2592.877687292651,174.24048822918684,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Standard_run07_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Standard_run07_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Standard_run03,TS-Best-Standard,best,No,Success,max_time_secs,75,635.5190267562866,medium,many_small,Yes,12,3704.5,3071.3930497705014,17.09021326034549,97.7172561871398,2591.438180893784,176.95486887671734,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Standard_run03_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Standard_run03_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Standard_run05,TS-Best-Standard,best,No,Success,max_time_secs,75,635.4822685718536,medium,many_small,Yes,12,3704.5,3096.2990378412446,16.417896130618313,97.5251440840773,2592.1447344793596,175.654303361885,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Standard_run05_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Standard_run05_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Standard_run08,TS-Best-Standard,best,No,Success,max_time_secs,75,635.0895879268646,medium,many_small,Yes,12,3704.5,3090.599335578825,16.571755012044136,97.68335405130523,2604.8088127728834,178.2905228059409,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Standard_run08_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Standard_run08_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Standard_run04,TS-Best-Standard,best,No,Success,max_time_secs,75,638.2082388401031,medium,many_small,Yes,12,3704.5,3072.3793526269737,17.0635888074781,97.77375974686406,2602.101604004652,174.7777486223218,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Standard_run04_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Standard_run04_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Standard_run06,TS-Best-Standard,best,No,Success,max_time_secs,75,637.3113534450531,medium,many_small,Yes,12,3704.5,3108.342202457281,16.092800581528383,97.5251440840773,2609.948037513213,169.89416494406797,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Standard_run06_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Standard_run06_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Standard_run09,TS-Best-Standard,best,No,Success,max_time_secs,74,633.3935556411743,medium,many_small,Yes,12,3704.5,3080.2865551598375,16.850140230534823,97.72855689908464,2603.0322421241435,175.75431303569366,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Standard_run09_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Standard_run09_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Standard_run10,TS-Best-Standard,best,No,Success,max_time_secs,75,638.2733271121979,medium,many_small,Yes,12,3704.5,3069.0346326945805,17.153876833727075,97.77375974686406,2594.5365468538075,178.9980858407732,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Standard_run10_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Standard_run10_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Standard_run13,TS-Best-Standard,best,No,Success,max_time_secs,74,638.8523609638214,medium,many_small,Yes,12,3704.5,3090.474752419532,16.57511803429527,97.72855689908464,2608.967613763554,180.00713865597731,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Standard_run13_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Standard_run13_history.csv
