Iteration,Best_Obj,Best_Cov_Pen,Best_Dist,Best_Man_Pen,Current_Obj,Current_Cov_Pen,Current_Dist,Current_Man_Pen
0,6322.0,0.0,6044.0,278.0,6322.0,0.0,6044.0,278.0
1,6308.05946470064,0.0,6031.732137494637,276.3273272060037,6308.05946470064,0.0,6031.732137494637,276.3273272060037
2,6304.065919716167,0.0,6029.842907770912,274.2230119452552,6304.065919716167,0.0,6029.842907770912,274.2230119452552
3,6288.764404526002,0.0,6016.95560614312,271.8087983828821,6288.764404526002,0.0,6016.95560614312,271.8087983828821
4,6284.770859541529,0.0,6015.066376419395,269.70448312213364,6284.770859541529,0.0,6015.066376419395,269.70448312213364
5,6266.586173917881,0.0,5999.256422638853,267.32975127902773,6266.586173917881,0.0,5999.256422638853,267.32975127902773
6,6262.591384250892,0.0,5997.356173881095,265.23521036979673,6262.591384250892,0.0,5997.356173881095,265.23521036979673
7,6258.597839266418,0.0,5995.46694415737,263.13089510904825,6258.597839266418,0.0,5995.46694415737,263.13089510904825
8,6245.63946982676,0.0,5984.922788280085,260.71668154667515,6245.63946982676,0.0,5984.922788280085,260.71668154667515
9,6233.095313949476,0.0,5974.378632402801,258.71668154667515,6233.095313949476,0.0,5974.378632402801,258.71668154667515
10,6217.79379875931,0.0,5961.4913307750085,256.3024679843021,6217.79379875931,0.0,5961.4913307750085,256.3024679843021
11,6204.835429319653,0.0,5950.947174897724,253.88825442192896,6204.835429319653,0.0,5950.947174897724,253.88825442192896
12,6200.840639652663,0.0,5949.046926139966,251.793713512698,6200.840639652663,0.0,5949.046926139966,251.793713512698
13,6193.167682237205,0.0,5943.517694263309,249.6499879738959,6193.167682237205,0.0,5943.517694263309,249.6499879738959
14,6179.29421450436,0.0,5931.80196551077,247.49224899359004,6179.29421450436,0.0,5931.80196551077,247.49224899359004
15,6163.992699314195,0.0,5918.914663882978,245.07803543121693,6163.992699314195,0.0,5918.914663882978,245.07803543121693
16,6154.574614818886,0.0,5910.887082764289,243.6875320545981,6154.574614818886,0.0,5910.887082764289,243.6875320545981
17,6150.175198323047,0.0,5906.967879897075,243.2073184259713,6150.175198323047,0.0,5906.967879897075,243.2073184259713
18,6146.183401208341,0.0,5905.092395393673,241.09100581466842,6146.183401208341,0.0,5905.092395393673,241.09100581466842
19,6135.183401208341,0.0,5895.092395393673,240.09100581466842,6135.183401208341,0.0,5895.092395393673,240.09100581466842
20,6131.287990568258,0.0,5891.885774865953,239.4022157023045,6131.287990568258,0.0,5891.885774865953,239.4022157023045
21,6127.293200901268,0.0,5889.985526108195,237.3076747930735,6127.293200901268,0.0,5889.985526108195,237.3076747930735
22,6114.88820455854,0.0,5879.835243798538,235.05296076000224,6114.88820455854,0.0,5879.835243798538,235.05296076000224
23,6101.685341756387,0.0,5868.260584605641,233.42475715074565,6101.685341756387,0.0,5868.260584605641,233.42475715074565
24,6088.180330972665,0.0,5857.167832699789,231.01249827287603,6088.180330972665,0.0,5857.167832699789,231.01249827287603
25,6074.999813592329,0.0,5846.134491955754,228.86532163657478,6074.999813592329,0.0,5846.134491955754,228.86532163657478
26,6062.455657715044,0.0,5835.59033607847,226.86532163657478,6062.455657715044,0.0,5835.59033607847,226.86532163657478
27,6053.696449576343,0.0,5829.130995307008,224.56545426933542,6053.696449576343,0.0,5829.130995307008,224.56545426933542
28,6053.28797618358,0.0,5829.042503652307,224.245472531274,6053.28797618358,0.0,5829.042503652307,224.245472531274
29,6040.743820306296,0.0,5818.498347775022,222.245472531274,6040.743820306296,0.0,5818.498347775022,222.245472531274
30,6025.442305116131,0.0,5805.61104614723,219.8312589689009,6025.442305116131,0.0,5805.61104614723,219.8312589689009
31,6020.60626213752,0.0,5801.222611451534,219.38365068598583,6020.60626213752,0.0,5801.222611451534,219.38365068598583
32,6003.683473642431,0.0,5786.668777298166,217.01469634426468,6003.683473642431,0.0,5786.668777298166,217.01469634426468
33,5984.907126674937,0.0,5770.286081391536,214.62104528340126,5984.907126674937,0.0,5770.286081391536,214.62104528340126
34,5981.821819892183,0.0,5767.594962145077,214.22685774710632,5981.821819892183,0.0,5767.594962145077,214.22685774710632
35,5966.520304702019,0.0,5754.707660517285,211.81264418473322,5966.520304702019,0.0,5754.707660517285,211.81264418473322
36,5962.624894061934,0.0,5751.5010399895655,211.12385407236928,5962.624894061934,0.0,5751.5010399895655,211.12385407236928
37,5958.6252103193365,0.0,5749.526036084536,209.09917423480096,5958.6252103193365,0.0,5749.526036084536,209.09917423480096
38,5945.66684087968,0.0,5738.981880207252,206.68496067242785,5945.66684087968,0.0,5738.981880207252,206.68496067242785
39,5927.209375123857,0.0,5722.890877007452,204.318498116405,5927.209375123857,0.0,5722.890877007452,204.318498116405
40,5923.763275403945,0.0,5720.203119057052,203.56015634689302,5923.763275403945,0.0,5720.203119057052,203.56015634689302
41,5906.563531382364,0.0,5704.673552087096,201.88997929526766,5906.563531382364,0.0,5704.673552087096,201.88997929526766
42,5899.7255416438575,0.0,5698.074932143881,201.65060949997635,5899.7255416438575,0.0,5698.074932143881,201.65060949997635
43,5895.730751976868,0.0,5696.1746833861225,199.55606859074535,5895.730751976868,0.0,5696.1746833861225,199.55606859074535
44,5878.110470740364,0.0,5680.896042936119,197.21442780424547,5878.110470740364,0.0,5680.896042936119,197.21442780424547
45,5875.441504272064,0.0,5679.716063482579,195.72544078948502,5875.441504272064,0.0,5679.716063482579,195.72544078948502
46,5871.452269045896,0.0,5677.858199106309,193.59406993958655,5871.452269045896,0.0,5677.858199106309,193.59406993958655
47,5863.97584782153,0.0,5672.00033473004,191.9755130914896,5863.97584782153,0.0,5672.00033473004,191.9755130914896
48,5859.9801409033935,0.0,5670.091056764414,189.88908413897937,5859.9801409033935,0.0,5670.091056764414,189.88908413897937
49,5844.678625713228,0.0,5657.203755136622,187.4748705766063,5844.678625713228,0.0,5657.203755136622,187.4748705766063
50,5835.4499421645605,0.0,5649.7066566379945,185.7432855265659,5835.4499421645605,0.0,5649.7066566379945,185.7432855265659
51,5831.451220997741,0.0,5647.756625426997,183.69459557074416,5831.451220997741,0.0,5647.756625426997,183.69459557074416
52,5814.255602813733,0.0,5632.958775902473,181.29682691126095,5814.255602813733,0.0,5632.958775902473,181.29682691126095
53,5798.5939107931945,0.0,5619.429544025816,179.16436676737848,5798.5939107931945,0.0,5619.429544025816,179.16436676737848
54,5785.088900009471,0.0,5608.336792119962,176.75210788950886,5785.088900009471,0.0,5608.336792119962,176.75210788950886
55,5777.949209180704,0.0,5602.40829988589,175.54090929481364,5777.949209180704,0.0,5602.40829988589,175.54090929481364
56,5774.378915550682,0.0,5600.70462669802,173.67428885266276,5774.378915550682,0.0,5600.70462669802,173.67428885266276
57,5773.601041053856,0.0,5600.483082169674,173.1179588841813,5773.601041053856,0.0,5600.483082169674,173.1179588841813
58,5761.349778395384,0.0,5589.93892629239,171.41085210299474,5761.349778395384,0.0,5589.93892629239,171.41085210299474
59,5744.9992226004015,0.0,5575.997699024242,169.00152357615949,5744.9992226004015,0.0,5575.997699024242,169.00152357615949
60,5727.520733855062,0.0,5560.434815441625,167.08591841343716,5727.520733855062,0.0,5560.434815441625,167.08591841343716
61,5723.9594099698925,0.0,5556.515612574412,167.44379739548,5723.9594099698925,0.0,5556.515612574412,167.44379739548
62,5723.906661421309,0.0,5556.463453415428,167.4432080058801,5723.906661421309,0.0,5556.463453415428,167.4432080058801
63,5711.062275548482,0.0,5545.919297538144,165.1429780103377,5711.062275548482,0.0,5545.919297538144,165.1429780103377
64,5703.060388716052,0.0,5538.490927908589,164.56946080746368,5703.060388716052,0.0,5538.490927908589,164.56946080746368
65,5699.000886104892,0.0,5534.898508184796,164.10237792009622,5699.000886104892,0.0,5534.898508184796,164.10237792009622
66,5698.670930977155,0.0,5534.7019326149075,163.96899836224708,5698.670930977155,0.0,5534.7019326149075,163.96899836224708
67,5691.306369824188,0.0,5529.582545632728,161.72382419145958,5691.306369824188,0.0,5529.582545632728,161.72382419145958
68,5682.657624586988,0.0,5522.245010283164,160.41261430382352,5682.657624586988,0.0,5522.245010283164,160.41261430382352
69,5681.944182399258,0.0,5521.617385340196,160.3267970590619,5681.944182399258,0.0,5521.617385340196,160.3267970590619
70,5681.891433850674,0.0,5521.565226181212,160.326207669462,5681.891433850674,0.0,5521.565226181212,160.326207669462
71,5680.952709461834,0.0,5520.658964029242,160.29374543259172,5680.952709461834,0.0,5520.658964029242,160.29374543259172
72,5679.550619711831,0.0,5519.514608200409,160.036011511422,5679.550619711831,0.0,5519.514608200409,160.036011511422
73,5653.801882370302,0.0,5494.058764077694,159.74311829260856,5653.801882370302,0.0,5494.058764077694,159.74311829260856
74,5653.460035726794,0.0,5493.584446610774,159.87558911602034,5653.460035726794,0.0,5493.584446610774,159.87558911602034
75,5636.310769436216,0.0,5477.406492902316,158.9042765339,5636.310769436216,0.0,5477.406492902316,158.9042765339
