Iteration,Best_Obj,Best_Cov_Pen,Best_Dist,Best_Man_Pen,Current_Obj,Current_Cov_Pen,Current_Dist,Current_Man_Pen
0,6322.0,0.0,6044.0,278.0,6322.0,0.0,6044.0,278.0
1,6301.0,0.0,6024.0,277.0,6301.0,0.0,6024.0,277.0
2,6279.957529638114,0.0,6005.201036262475,274.756493375638,6279.957529638114,0.0,6005.201036262475,274.756493375638
3,6259.407475704014,0.0,5987.064460661398,272.34301504261657,6259.407475704014,0.0,5987.064460661398,272.34301504261657
4,6240.63112873652,0.0,5970.681764754767,269.94936398175315,6240.63112873652,0.0,5970.681764754767,269.94936398175315
5,6222.173662980697,0.0,5954.590761554967,267.5829014257303,6222.173662980697,0.0,5954.590761554967,267.5829014257303
6,6203.98897735705,0.0,5938.780807774426,265.20816958262435,6203.98897735705,0.0,5938.780807774426,265.20816958262435
7,6184.7057041556,0.0,5921.744566372692,262.96113778290805,6184.7057041556,0.0,5921.744566372692,262.96113778290805
8,6166.510582204381,0.0,5905.744566372692,260.7660158316885,6166.510582204381,0.0,5905.744566372692,260.7660158316885
9,6148.890300967876,0.0,5890.465925922687,258.42437504518864,6148.890300967876,0.0,5890.465925922687,258.42437504518864
10,6131.967512472786,0.0,5875.912091769319,256.05542070346746,6131.967512472786,0.0,5875.912091769319,256.05542070346746
11,6114.08160450011,0.0,5860.4090052319525,253.67259926815805,6114.08160450011,0.0,5860.4090052319525,253.67259926815805
12,6097.286452238886,0.0,5846.0179928614825,251.26845937740373,6097.286452238886,0.0,5846.0179928614825,251.26845937740373
13,6079.93791647551,1.4999999999985858,5829.163982761092,249.27393371442017,6079.93791647551,1.4999999999985858,5829.163982761092,249.27393371442017
14,6064.636401285345,1.4999999999985858,5816.2766811332995,246.85972015204712,6064.636401285345,1.4999999999985858,5816.2766811332995,246.85972015204712
15,6048.285845490363,1.4999999999985858,5802.335453865153,244.45039162521184,6048.285845490363,1.4999999999985858,5802.335453865153,244.45039162521184
16,6031.205243952092,1.4999999999985858,5787.520965075738,242.18427887635613,6031.205243952092,1.4999999999985858,5787.520965075738,242.18427887635613
17,6014.874006216169,1.4999999999985858,5773.576477830377,239.79752838579307,6014.874006216169,1.4999999999985858,5773.576477830377,239.79752838579307
18,5999.572491026003,1.4999999999985858,5760.689176202585,237.38331482341997,5999.572491026003,1.4999999999985858,5760.689176202585,237.38331482341997
19,5984.270975835838,1.4999999999985858,5747.801874574793,234.96910126104686,5984.270975835838,1.4999999999985858,5747.801874574793,234.96910126104686
20,5968.969460645674,1.4999999999985858,5734.914572947002,232.55488769867375,5968.969460645674,1.4999999999985858,5734.914572947002,232.55488769867375
21,5953.667945455509,1.4999999999985858,5722.02727131921,230.14067413630065,5953.667945455509,1.4999999999985858,5722.02727131921,230.14067413630065
22,5938.0044589224135,1.4999999999985858,5708.276494914206,228.2279640082099,5938.0044589224135,1.4999999999985858,5708.276494914206,228.2279640082099
23,5922.702943732248,1.4999999999985858,5695.3891932864135,225.8137504458368,5922.702943732248,1.4999999999985858,5695.3891932864135,225.8137504458368
24,5907.83859241307,1.4999999999985858,5682.501891658621,223.83670075445062,5907.83859241307,1.4999999999985858,5682.501891658621,223.83670075445062
25,5892.671185437434,1.4999999999985858,5669.742890362248,221.42829507518874,5892.671185437434,1.4999999999985858,5669.742890362248,221.42829507518874
26,5877.990710064679,1.4999999999985858,5657.4750278568845,219.0156822077965,5877.990710064679,1.4999999999985858,5657.4750278568845,219.0156822077965
27,5865.032340625022,1.4999999999985858,5646.9308719796,216.60146864542338,5865.032340625022,1.4999999999985858,5646.9308719796,216.60146864542338
28,5850.671571399934,1.4999999999985858,5634.161928235777,215.00964316415838,5850.671571399934,1.4999999999985858,5634.161928235777,215.00964316415838
29,5836.559416198693,1.4999999999985858,5621.274626607985,213.7847895907101,5836.559416198693,1.4999999999985858,5621.274626607985,213.7847895907101
30,5822.577561916336,1.4999999999985858,5609.699967415088,211.37759450124952,5822.577561916336,1.4999999999985858,5609.699967415088,211.37759450124952
