Iteration,Best_Obj,Best_Cov_Pen,Best_Dist,Best_Man_Pen,Current_Obj,Current_Cov_Pen,Current_Dist,Current_Man_Pen
0,3704.5,523.5000000000002,2864.0,317.0,3704.5,523.5000000000002,2864.0,317.0
1,3696.0147321494583,518.9999999999995,2862.1655250605963,314.8492070888625,3696.0147321494583,518.9999999999995,2862.1655250605963,314.8492070888625
2,3683.9154167673278,514.5000000000003,2856.971773535462,312.44364323186505,3683.9154167673278,514.5000000000003,2856.971773535462,312.44364323186505
3,3675.4301489167856,509.9999999999997,2855.1372985960584,310.29285032072755,3675.4301489167856,509.9999999999997,2855.1372985960584,310.29285032072755
4,3668.444881066245,507.0000000000002,2853.3028236566547,308.14205740959005,3668.444881066245,507.0000000000002,2853.3028236566547,308.14205740959005
5,3656.3455656841124,502.49999999999955,2848.1090721315204,305.7364935525926,3656.3455656841124,502.49999999999955,2848.1090721315204,305.7364935525926
6,3647.8347882903704,490.5000000000002,2851.41359393293,305.92119435744036,3647.8347882903704,490.5000000000002,2851.41359393293,305.92119435744036
7,3639.345553064202,485.9999999999996,2849.5557295566605,303.7898235075419,3639.345553064202,485.9999999999996,2849.5557295566605,303.7898235075419
8,3629.229752640809,481.5000000000004,2846.204840197334,301.5249124434745,3629.229752640809,481.5000000000004,2846.204840197334,301.5249124434745
9,3620.895277701404,476.9999999999997,2844.37036525793,299.5249124434745,3620.895277701404,476.9999999999997,2844.37036525793,299.5249124434745
10,3611.396403774696,472.50000000000057,2842.5358903185265,296.3605134561691,3611.396403774696,472.50000000000057,2842.5358903185265,296.3605134561691
11,3588.67013819938,447.0000000000007,2845.276155939863,296.39398225951595,3588.67013819938,447.0000000000007,2845.276155939863,296.39398225951595
12,3581.684870348838,443.9999999999998,2843.44168100046,294.24318934837845,3581.684870348838,443.9999999999998,2843.44168100046,294.24318934837845
13,3581.684870348838,443.9999999999998,2843.44168100046,294.24318934837845,3742.9779182205643,442.50000000000006,3006.229886961457,294.24803125910745
14,3581.684870348838,443.9999999999998,2843.44168100046,294.24318934837845,3742.9779182205643,442.50000000000006,3006.229886961457,294.24803125910745
15,3581.684870348838,443.9999999999998,2843.44168100046,294.24318934837845,3718.9779182205643,442.50000000000006,2986.229886961457,290.24803125910745
16,3581.684870348838,443.9999999999998,2843.44168100046,294.24318934837845,3714.992650370023,442.50000000000006,2984.3954120220533,288.09723834796995
17,3581.684870348838,443.9999999999998,2843.44168100046,294.24318934837845,3711.1231455385227,442.50000000000006,2982.8675479770527,285.7555975614701
18,3581.684870348838,443.9999999999998,2843.44168100046,294.24318934837845,3707.1378776879815,442.50000000000006,2981.033073037649,283.6048046503326
19,3581.684870348838,443.9999999999998,2843.44168100046,294.24318934837845,3703.303402748578,442.50000000000006,2979.1985980982454,281.6048046503326
20,3581.684870348838,443.9999999999998,2843.44168100046,294.24318934837845,3695.031324809936,442.50000000000006,2973.3407337219764,279.1905910879595
21,3581.684870348838,443.9999999999998,2843.44168100046,294.24318934837845,3687.066779421229,442.50000000000006,2967.7629388238324,276.80384059739646
22,3581.684870348838,443.9999999999998,2843.44168100046,294.24318934837845,3683.081511570688,442.50000000000006,2965.9284638844288,274.65304768625896
23,3581.684870348838,443.9999999999998,2843.44168100046,294.24318934837845,3681.1538707361715,442.50000000000006,2965.126758134386,273.5271126017854
24,3581.684870348838,443.9999999999998,2843.44168100046,294.24318934837845,3677.16860288563,442.50000000000006,2963.2922831949822,271.3763196906479
25,3581.684870348838,443.9999999999998,2843.44168100046,294.24318934837845,3673.2021360116837,442.50000000000006,2961.5384944462176,269.1636415654662
26,3581.684870348838,443.9999999999998,2843.44168100046,294.24318934837845,3669.2168681611424,442.50000000000006,2959.704019506814,267.0128486543287
27,3581.684870348838,443.9999999999998,2843.44168100046,294.24318934837845,3665.231600310602,442.50000000000006,2957.8695445674107,264.8620557431912
28,3581.684870348838,443.9999999999998,2843.44168100046,294.24318934837845,3661.3971253711984,442.50000000000006,2956.035069628007,262.8620557431912
29,3581.684870348838,443.9999999999998,2843.44168100046,294.24318934837845,3657.411857520657,442.50000000000006,2954.2005946886034,260.7112628320537
30,3581.684870348838,443.9999999999998,2843.44168100046,294.24318934837845,3653.82607108303,442.50000000000006,2953.0290218133496,258.2970492696806
31,3581.684870348838,443.9999999999998,2843.44168100046,294.24318934837845,3645.038164755582,442.50000000000006,2946.649521165163,255.8886435904187
32,3581.684870348838,443.9999999999998,2843.44168100046,294.24318934837845,3635.5281297756865,442.50000000000006,2939.517483429276,253.51064634641043
33,3581.684870348838,443.9999999999998,2843.44168100046,294.24318934837845,3638.227431045019,448.50000000000045,2938.001069009353,251.72636203566526
34,3581.684870348838,443.9999999999998,2843.44168100046,294.24318934837845,3629.9553531063766,448.50000000000045,2932.143204633084,249.31214847329215
35,3581.684870348838,443.9999999999998,2843.44168100046,294.24318934837845,3625.234624689728,448.50000000000045,2928.3191984837044,248.41542620602334
